tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
3/1/2018,MARINA ANCOL,11,11,253,235
3/2/2018,MARINA ANCOL,13,11,428,115
3/3/2018,MARINA ANCOL,17,13,930,120
3/4/2018,MARINA ANCOL,17,17,421,437
3/5/2018,MARINA ANCOL,9,9,380,187
3/6/2018,MARINA ANCOL,6,6,189,251
3/7/2018,MARINA ANCOL,7,7,192,118
3/8/2018,MARINA ANCOL,10,10,99,299
3/9/2018,MARINA ANCOL,9,9,311,427
3/10/2018,MARINA ANCOL,22,22,748,85
3/11/2018,MARINA ANCOL,11,1,14,245
3/12/2018,MARINA ANCOL,5,5,326,379
3/13/2018,MARINA ANCOL,17,17,403,58
3/14/2018,MARINA ANCOL,6,7,181,72
3/15/2018,MARINA ANCOL,7,6,149,251
3/16/2018,MARINA ANCOL,7,7,274,677
3/17/2018,MARINA ANCOL,27,27,1088,283
3/18/2018,MARINA ANCOL,19,19,210,313
3/19/2018,MARINA ANCOL,11,11,304,228
3/20/2018,MARINA ANCOL,13,13,259,481
3/21/2018,MARINA ANCOL,11,11,487,270
3/22/2018,MARINA ANCOL,13,13,274,257
3/23/2018,MARINA ANCOL,8,8,254,607
3/24/2018,MARINA ANCOL,36,36,1411,607
3/25/2018,MARINA ANCOL,22,22,457,1070
3/26/2018,MARINA ANCOL,19,19,454,394
3/27/2018,MARINA ANCOL,9,9,258,379
3/28/2018,MARINA ANCOL,6,6,93,176
3/29/2018,MARINA ANCOL,8,8,196,229
3/30/2018,MARINA ANCOL,4,4,153,199
3/31/2018,MARINA ANCOL,25,25,845,992
3/1/2018,UNTUNG JAWA,5,4,78,46
3/2/2018,UNTUNG JAWA,5,5,103,117
3/3/2018,UNTUNG JAWA,10,11,543,517
3/4/2018,UNTUNG JAWA,13,12,738,664
3/5/2018,UNTUNG JAWA,5,5,127,109
3/6/2018,UNTUNG JAWA,1,5,111,129
3/7/2018,UNTUNG JAWA,5,5,110,89
3/8/2018,UNTUNG JAWA,5,5,125,120
3/9/2018,UNTUNG JAWA,4,4,136,158
3/10/2018,UNTUNG JAWA,11,11,352,392
3/11/2018,UNTUNG JAWA,15,13,890,793
3/12/2018,UNTUNG JAWA,5,5,115,87
3/13/2018,UNTUNG JAWA,6,5,124,153
3/14/2018,UNTUNG JAWA,7,6,119,107
3/15/2018,UNTUNG JAWA,7,6,158,161
3/16/2018,UNTUNG JAWA,5,5,120,145
3/17/2018,UNTUNG JAWA,14,16,700,799
3/18/2018,UNTUNG JAWA,14,10,805,622
3/19/2018,UNTUNG JAWA,7,7,121,132
3/20/2018,UNTUNG JAWA,6,5,133,131
3/21/2018,UNTUNG JAWA,5,4,123,101
3/22/2018,UNTUNG JAWA,5,4,86,82
3/23/2018,UNTUNG JAWA,6,6,114,1116
3/24/2018,UNTUNG JAWA,11,12,433,586
3/25/2018,UNTUNG JAWA,12,12,775,555
3/26/2018,UNTUNG JAWA,7,5,131,103
3/27/2018,UNTUNG JAWA,6,6,132,146
3/28/2018,UNTUNG JAWA,7,6,166,156
3/29/2018,UNTUNG JAWA,13,14,624,798
3/30/2018,UNTUNG JAWA,4,8,889,902
3/31/2018,UNTUNG JAWA,6,7,889,902
3/1/2018,LANCANG,4,4,70,75
3/2/2018,LANCANG,4,4,75,68
3/3/2018,LANCANG,4,4,140,149
3/4/2018,LANCANG,4,4,126,201
3/5/2018,LANCANG,4,4,79,103
3/6/2018,LANCANG,4,4,59,67
3/7/2018,LANCANG,4,4,63,76
3/8/2018,LANCANG,4,4,59,60
3/9/2018,LANCANG,4,4,75,100
3/10/2018,LANCANG,5,4,99,151
3/11/2018,LANCANG,4,5,145,153
3/12/2018,LANCANG,4,4,66,89
3/13/2018,LANCANG,4,4,50,71
3/14/2018,LANCANG,4,4,53,59
3/15/2018,LANCANG,3,3,45,46
3/16/2018,LANCANG,4,4,76,85
3/17/2018,LANCANG,5,5,91,187
3/18/2018,LANCANG,4,4,233,120
3/19/2018,LANCANG,4,4,86,77
3/20/2018,LANCANG,4,4,67,80
3/21/2018,LANCANG,4,4,30,57
3/22/2018,LANCANG,4,4,62,74
3/23/2018,LANCANG,4,4,66,85
3/24/2018,LANCANG,6,6,77,245
3/25/2018,LANCANG,4,4,117,356
3/26/2018,LANCANG,4,4,214,85
3/27/2018,LANCANG,4,4,66,55
3/28/2018,LANCANG,4,4,73,50
3/29/2018,LANCANG,4,4,55,55
3/30/2018,LANCANG,4,4,72,236
3/31/2018,LANCANG,5,7,181,161
3/1/2018,PARI,11,4,68,101
3/2/2018,PARI,4,4,71,167
3/3/2018,PARI,4,9,142,774
3/4/2018,PARI,4,4,865,122
3/5/2018,PARI,3,3,141,143
3/6/2018,PARI,4,4,124,149
3/7/2018,PARI,4,4,850,156
3/8/2018,PARI,4,4,144,114
3/9/2018,PARI,4,4,81,225
3/10/2018,PARI,4,10,160,803
3/11/2018,PARI,4,9,733,81
3/12/2018,PARI,9,5,206,98
3/13/2018,PARI,5,4,47,137
3/14/2018,PARI,3,4,114,117
3/15/2018,PARI,5,3,86,107
3/16/2018,PARI,3,5,94,251
3/17/2018,PARI,3,7,2864,117
3/18/2018,PARI,25,3,2583,60
3/19/2018,PARI,20,4,19,129
3/20/2018,PARI,4,4,131,79
3/21/2018,PARI,4,4,102,122
3/22/2018,PARI,4,3,102,22
3/23/2018,PARI,3,5,82,139
3/24/2018,PARI,4,9,235,72
3/25/2018,PARI,8,3,61,758
3/26/2018,PARI,6,7,822,89
3/27/2018,PARI,4,6,226,179
3/28/2018,PARI,4,4,146,270
3/29/2018,PARI,4,16,154,135
3/30/2018,PARI,12,10,128,2868
3/31/2018,PARI,10,11,1400,986
3/1/2018,TIDUNG / PAYUNG,5,2,78,165
3/2/2018,TIDUNG / PAYUNG,3,3,156,202
3/3/2018,TIDUNG / PAYUNG,2,8,151,1138
3/4/2018,TIDUNG / PAYUNG,9,3,1140,145
3/5/2018,TIDUNG / PAYUNG,2,4,100,260
3/6/2018,TIDUNG / PAYUNG,4,2,310,122
3/7/2018,TIDUNG / PAYUNG,2,5,105,177
3/8/2018,TIDUNG / PAYUNG,2,2,108,68
3/9/2018,TIDUNG / PAYUNG,4,5,188,123
3/10/2018,TIDUNG / PAYUNG,6,4,936,121
3/11/2018,TIDUNG / PAYUNG,7,4,947,121
3/12/2018,TIDUNG / PAYUNG,2,3,37,211
3/13/2018,TIDUNG / PAYUNG,3,3,107,164
3/14/2018,TIDUNG / PAYUNG,3,4,145,164
3/15/2018,TIDUNG / PAYUNG,4,4,183,85
3/16/2018,TIDUNG / PAYUNG,10,4,142,316
3/17/2018,TIDUNG / PAYUNG,4,17,214,2469
3/18/2018,TIDUNG / PAYUNG,18,4,2868,128
3/19/2018,TIDUNG / PAYUNG,4,5,125,142
3/20/2018,TIDUNG / PAYUNG,2,2,89,117
3/21/2018,TIDUNG / PAYUNG,5,4,374,132
3/22/2018,TIDUNG / PAYUNG,3,2,179,187
3/23/2018,TIDUNG / PAYUNG,5,4,238,163
3/24/2018,TIDUNG / PAYUNG,4,9,234,234
3/25/2018,TIDUNG / PAYUNG,7,4,537,1049
3/26/2018,TIDUNG / PAYUNG,2,2,996,320
3/27/2018,TIDUNG / PAYUNG,2,2,155,115
3/28/2018,TIDUNG / PAYUNG,12,2,227,145
3/29/2018,TIDUNG / PAYUNG,6,20,126,189
3/30/2018,TIDUNG / PAYUNG,4,6,140,2840
3/31/2018,TIDUNG / PAYUNG,8,9,1835,1186
3/1/2018,PRAMUKA/PANGGANG,3,2,119,97
3/2/2018,PRAMUKA/PANGGANG,3,3,150,115
3/3/2018,PRAMUKA/PANGGANG,4,9,95,616
3/4/2018,PRAMUKA/PANGGANG,7,4,54,106
3/5/2018,PRAMUKA/PANGGANG,3,3,113,183
3/6/2018,PRAMUKA/PANGGANG,3,3,126,118
3/7/2018,PRAMUKA/PANGGANG,4,4,119,109
3/8/2018,PRAMUKA/PANGGANG,4,4,111,122
3/9/2018,PRAMUKA/PANGGANG,3,3,146,166
3/10/2018,PRAMUKA/PANGGANG,5,6,161,607
3/11/2018,PRAMUKA/PANGGANG,6,2,510,180
3/12/2018,PRAMUKA/PANGGANG,2,3,61,242
3/13/2018,PRAMUKA/PANGGANG,4,4,140,161
3/14/2018,PRAMUKA/PANGGANG,6,6,530,409
3/15/2018,PRAMUKA/PANGGANG,3,3,159,46
3/16/2018,PRAMUKA/PANGGANG,4,3,130,82
3/17/2018,PRAMUKA/PANGGANG,4,8,108,586
3/18/2018,PRAMUKA/PANGGANG,5,5,1123,102
3/19/2018,PRAMUKA/PANGGANG,3,3,105,125
3/20/2018,PRAMUKA/PANGGANG,3,3,84,124
3/21/2018,PRAMUKA/PANGGANG,3,3,118,149
3/22/2018,PRAMUKA/PANGGANG,4,4,136,129
3/23/2018,PRAMUKA/PANGGANG,2,2,135,129
3/24/2018,PRAMUKA/PANGGANG,3,6,250,230
3/25/2018,PRAMUKA/PANGGANG,7,4,97,499
3/26/2018,PRAMUKA/PANGGANG,3,3,625,95
3/27/2018,PRAMUKA/PANGGANG,4,4,133,189
3/28/2018,PRAMUKA/PANGGANG,4,4,156,149
3/29/2018,PRAMUKA/PANGGANG,3,8,121,122
3/30/2018,PRAMUKA/PANGGANG,4,5,165,147
3/31/2018,PRAMUKA/PANGGANG,6,6,660,650
3/1/2018,KELAPA,5,4,113,84
3/2/2018,KELAPA,4,4,75,54
3/3/2018,KELAPA,3,5,77,173
3/4/2018,KELAPA,4,3,163,71
3/5/2018,KELAPA,3,3,61,65
3/6/2018,KELAPA,1,4,149,181
3/7/2018,KELAPA,5,5,143,97
3/8/2018,KELAPA,4,4,94,126
3/9/2018,KELAPA,9,3,58,119
3/10/2018,KELAPA,3,5,101,167
3/11/2018,KELAPA,5,3,145,77
3/12/2018,KELAPA,3,5,85,124
3/13/2018,KELAPA,3,5,100,124
3/14/2018,KELAPA,3,3,53,87
3/15/2018,KELAPA,4,3,85,36
3/16/2018,KELAPA,4,3,61,70
3/17/2018,KELAPA,4,4,95,225
3/18/2018,KELAPA,5,3,185,78
3/19/2018,KELAPA,3,6,99,85
3/20/2018,KELAPA,4,4,56,96
3/21/2018,KELAPA,3,4,34,66
3/22/2018,KELAPA,4,4,90,59
3/23/2018,KELAPA,4,3,66,119
3/24/2018,KELAPA,8,3,660,650
3/25/2018,KELAPA,5,3,92,69
3/26/2018,KELAPA,5,6,95,116
3/27/2018,KELAPA,4,4,129,145
3/28/2018,KELAPA,4,4,128,71
3/29/2018,KELAPA,4,5,95,175
3/30/2018,KELAPA,3,4,63,175
3/31/2018,KELAPA,6,7,86,201
3/1/2018,HARAPAN,3,1,35,7
3/2/2018,HARAPAN,5,2,35,76
3/3/2018,HARAPAN,1,7,151,138
3/4/2018,HARAPAN,7,1,824,5
3/5/2018,HARAPAN,1,4,7,129
3/6/2018,HARAPAN,2,1,63,11
3/7/2018,HARAPAN,1,3,11,74
3/8/2018,HARAPAN,2,1,80,14
3/9/2018,HARAPAN,2,1,94,8
3/10/2018,HARAPAN,1,6,14,1040
3/11/2018,HARAPAN,5,1,796,12
3/12/2018,HARAPAN,1,4,5,31
3/13/2018,HARAPAN,2,1,5,9
3/14/2018,HARAPAN,3,2,35,114
3/15/2018,HARAPAN,2,2,35,65
3/16/2018,HARAPAN,5,3,88,219
3/17/2018,HARAPAN,1,11,3,2001
3/18/2018,HARAPAN,10,2,2026,77
3/19/2018,HARAPAN,3,5,92,134
3/20/2018,HARAPAN,2,3,123,46
3/21/2018,HARAPAN,1,2,16,34
3/22/2018,HARAPAN,2,1,69,48
3/23/2018,HARAPAN,5,2,46,92
3/24/2018,HARAPAN,1,9,234,155
3/25/2018,HARAPAN,5,1,42,876
3/26/2018,HARAPAN,1,4,861,7
3/27/2018,HARAPAN,6,1,20,150
3/28/2018,HARAPAN,7,1,142,4
3/29/2018,HARAPAN,8,9,13,16
3/30/2018,HARAPAN,7,5,54,1766
3/31/2018,HARAPAN,2,5,3,150
4/1/2018,P. MUARA ANGKE,9,29,428,5120
4/2/2018,P. MUARA ANGKE,8,5,411,373
4/3/2018,P. MUARA ANGKE,7,7,410,318
4/4/2018,P. MUARA ANGKE,7,5,458,360
4/5/2018,P. MUARA ANGKE,6,6,447,471
4/6/2018,P. MUARA ANGKE,7,22,530,505
4/7/2018,P. MUARA ANGKE,24,6,3612,388
4/8/2018,P. MUARA ANGKE,8,24,468,3441
4/9/2018,P. MUARA ANGKE,12,4,802,315
4/10/2018,P. MUARA ANGKE,5,6,600,492
4/11/2018,P. MUARA ANGKE,7,6,783,491
4/12/2018,P. MUARA ANGKE,6,15,503,632
4/13/2018,P. MUARA ANGKE,11,31,1577,460
4/14/2018,P. MUARA ANGKE,41,11,7754,1193
4/15/2018,P. MUARA ANGKE,8,43,360,8213
4/16/2018,P. MUARA ANGKE,9,5,641,649
4/17/2018,P. MUARA ANGKE,6,6,690,400
4/18/2018,P. MUARA ANGKE,7,6,687,721
4/19/2018,P. MUARA ANGKE,5,8,540,669
4/20/2018,P. MUARA ANGKE,8,24,878,669
4/21/2018,P. MUARA ANGKE,21,9,3240,513
4/22/2018,P. MUARA ANGKE,8,21,672,3503
4/23/2018,P. MUARA ANGKE,11,4,364,272
4/24/2018,P. MUARA ANGKE,6,6,679,337
4/25/2018,P. MUARA ANGKE,8,6,542,502
4/26/2018,P. MUARA ANGKE,5,11,394,640
4/27/2018,P. MUARA ANGKE,10,24,1209,427
4/28/2018,P. MUARA ANGKE,30,12,4935,740
4/29/2018,P. MUARA ANGKE,11,32,1502,4506
4/30/2018,P. MUARA ANGKE,15,8,1217,1156
4/1/2018,MARINA/ANCOL,11,11,1099,1197
4/2/2018,MARINA/ANCOL,7,7,208,228
4/3/2018,MARINA/ANCOL,4,4,188,193
4/4/2018,MARINA/ANCOL,12,12,320,296
4/5/2018,MARINA/ANCOL,15,15,353,474
4/6/2018,MARINA/ANCOL,5,5,279,237
4/7/2018,MARINA/ANCOL,24,24,1310,963
4/8/2018,MARINA/ANCOL,22,22,519,566
4/9/2018,MARINA/ANCOL,11,11,444,403
4/10/2018,MARINA/ANCOL,13,13,287,292
4/11/2018,MARINA/ANCOL,10,10,303,306
4/12/2018,MARINA/ANCOL,19,19,371,466
4/13/2018,MARINA/ANCOL,15,15,547,439
4/14/2018,MARINA/ANCOL,43,43,2242,1160
4/15/2018,MARINA/ANCOL,19,19,358,593
4/16/2018,MARINA/ANCOL,13,13,327,322
4/17/2018,MARINA/ANCOL,14,14,511,432
4/18/2018,MARINA/ANCOL,14,14,534,556
4/19/2018,MARINA/ANCOL,14,14,338,489
4/20/2018,MARINA/ANCOL,10,10,461,293
4/21/2018,MARINA/ANCOL,17,17,1030,715
4/22/2018,MARINA/ANCOL,17,17,630,927
4/23/2018,MARINA/ANCOL,10,10,299,301
4/24/2018,MARINA/ANCOL,9,9,318,343
4/25/2018,MARINA/ANCOL,17,17,657,732
4/26/2018,MARINA/ANCOL,15,15,701,743
4/27/2018,MARINA/ANCOL,16,16,684,671
4/28/2018,MARINA/ANCOL,18,18,1033,646
4/29/2018,MARINA/ANCOL,16,16,539,1095
4/30/2018,MARINA/ANCOL,13,13,444,547
4/1/2018,UNTUNG JAWA,15,15,948,736
4/2/2018,UNTUNG JAWA,7,7,165,149
4/3/2018,UNTUNG JAWA,9,8,222,190
4/4/2018,UNTUNG JAWA,7,6,124,129
4/5/2018,UNTUNG JAWA,7,7,160,191
4/6/2018,UNTUNG JAWA,6,5,121,142
4/7/2018,UNTUNG JAWA,10,10,295,420
4/8/2018,UNTUNG JAWA,17,14,869,792
4/9/2018,UNTUNG JAWA,6,6,164,133
4/10/2018,UNTUNG JAWA,6,5,152,141
4/11/2018,UNTUNG JAWA,5,5,163,136
4/12/2018,UNTUNG JAWA,7,7,179,136
4/13/2018,UNTUNG JAWA,7,7,210,224
4/14/2018,UNTUNG JAWA,15,15,1151,987
4/15/2018,UNTUNG JAWA,13,11,764,634
4/16/2018,UNTUNG JAWA,7,6,143,107
4/17/2018,UNTUNG JAWA,6,6,166,186
4/18/2018,UNTUNG JAWA,6,6,140,138
4/19/2018,UNTUNG JAWA,9,8,411,388
4/20/2018,UNTUNG JAWA,6,5,177,149
4/21/2018,UNTUNG JAWA,13,14,823,726
4/22/2018,UNTUNG JAWA,16,16,757,674
4/23/2018,UNTUNG JAWA,5,5,124,63
4/24/2018,UNTUNG JAWA,5,5,108,127
4/25/2018,UNTUNG JAWA,5,4,142,115
4/26/2018,UNTUNG JAWA,6,5,126,107
4/27/2018,UNTUNG JAWA,7,7,159,153
4/28/2018,UNTUNG JAWA,11,13,570,695
4/29/2018,UNTUNG JAWA,14,14,871,899
4/30/2018,UNTUNG JAWA,9,7,273,241
4/1/2018,LANCANG,5,5,265,121
4/2/2018,LANCANG,4,4,63,101
4/3/2018,LANCANG,4,4,59,81
4/4/2018,LANCANG,4,4,59,32
4/5/2018,LANCANG,4,4,69,86
4/6/2018,LANCANG,4,4,67,51
4/7/2018,LANCANG,4,4,110,141
4/8/2018,LANCANG,4,4,146,80
4/9/2018,LANCANG,4,4,53,87
4/10/2018,LANCANG,4,4,147,167
4/11/2018,LANCANG,4,4,53,61
4/12/2018,LANCANG,4,4,58,65
4/13/2018,LANCANG,4,4,13,88
4/14/2018,LANCANG,5,5,179,285
4/15/2018,LANCANG,4,4,235,118
4/16/2018,LANCANG,4,4,74,65
4/17/2018,LANCANG,4,4,67,84
4/18/2018,LANCANG,4,4,73,74
4/19/2018,LANCANG,4,4,66,56
4/20/2018,LANCANG,4,4,61,70
4/21/2018,LANCANG,4,4,66,125
4/22/2018,LANCANG,4,4,125,120
4/23/2018,LANCANG,4,4,47,57
4/24/2018,LANCANG,4,4,63,58
4/25/2018,LANCANG,4,4,44,67
4/26/2018,LANCANG,4,4,46,56
4/27/2018,LANCANG,4,4,76,69
4/28/2018,LANCANG,4,4,94,132
4/29/2018,LANCANG,4,4,150,93
4/30/2018,LANCANG,4,4,60,100
4/1/2018,PARI,9,3,1266,129
4/2/2018,PARI,3,3,159,26
4/3/2018,PARI,4,4,120,150
4/4/2018,PARI,3,4,153,195
4/5/2018,PARI,3,3,170,115
4/6/2018,PARI,3,3,107,171
4/7/2018,PARI,4,11,850,156
4/8/2018,PARI,11,7,1136,199
4/9/2018,PARI,4,4,236,278
4/10/2018,PARI,3,3,138,193
4/11/2018,PARI,3,4,318,368
4/12/2018,PARI,5,4,254,239
4/13/2018,PARI,4,9,228,736
4/14/2018,PARI,8,22,520,3097
4/15/2018,PARI,22,7,2980,204
4/16/2018,PARI,3,3,245,238
4/17/2018,PARI,3,3,150,346
4/18/2018,PARI,3,3,371,207
4/19/2018,PARI,3,3,284,241
4/20/2018,PARI,3,4,119,180
4/21/2018,PARI,3,12,156,1318
4/22/2018,PARI,12,5,1227,472
4/23/2018,PARI,3,3,127,120
4/24/2018,PARI,3,4,188,82
4/25/2018,PARI,5,4,401,437
4/26/2018,PARI,7,8,418,489
4/27/2018,PARI,4,5,204,585
4/28/2018,PARI,6,20,277,1742
4/29/2018,PARI,15,4,1882,252
4/30/2018,PARI,3,4,329,284
4/1/2018,TIDUNG/PAYUNG,13,10,2196,198
4/2/2018,TIDUNG/PAYUNG,3,3,156,92
4/3/2018,TIDUNG/PAYUNG,3,3,95,161
4/4/2018,TIDUNG/PAYUNG,2,3,191,198
4/5/2018,TIDUNG/PAYUNG,2,3,111,244
4/6/2018,TIDUNG/PAYUNG,4,3,142,213
4/7/2018,TIDUNG/PAYUNG,5,12,220,1605
4/8/2018,TIDUNG/PAYUNG,7,12,259,1388
4/9/2018,TIDUNG/PAYUNG,6,3,312,139
4/10/2018,TIDUNG/PAYUNG,3,4,225,121
4/11/2018,TIDUNG/PAYUNG,5,6,263,307
4/12/2018,TIDUNG/PAYUNG,4,3,379,185
4/13/2018,TIDUNG/PAYUNG,4,7,150,628
4/14/2018,TIDUNG/PAYUNG,5,18,539,3087
4/15/2018,TIDUNG/PAYUNG,17,3,3016,240
4/16/2018,TIDUNG/PAYUNG,3,5,188,275
4/17/2018,TIDUNG/PAYUNG,2,4,175,350
4/18/2018,TIDUNG/PAYUNG,4,3,418,225
4/19/2018,TIDUNG/PAYUNG,4,2,255,251
4/20/2018,TIDUNG/PAYUNG,6,5,403,426
4/21/2018,TIDUNG/PAYUNG,6,10,236,1411
4/22/2018,TIDUNG/PAYUNG,9,3,1502,141
4/23/2018,TIDUNG/PAYUNG,2,3,94,219
4/24/2018,TIDUNG/PAYUNG,4,4,168,383
4/25/2018,TIDUNG/PAYUNG,3,4,320,245
4/26/2018,TIDUNG/PAYUNG,6,3,452,163
4/27/2018,TIDUNG/PAYUNG,10,8,217,634
4/28/2018,TIDUNG/PAYUNG,11,13,394,1630
4/29/2018,TIDUNG/PAYUNG,15,9,2045,901
4/30/2018,TIDUNG/PAYUNG,5,8,769,750
4/1/2018,PRAMUKA/PANGGANG,10,3,1214,149
4/2/2018,PRAMUKA/PANGGANG,2,3,104,138
4/3/2018,PRAMUKA/PANGGANG,3,4,106,260
4/4/2018,PRAMUKA/PANGGANG,4,4,128,232
4/5/2018,PRAMUKA/PANGGANG,3,4,131,325
4/6/2018,PRAMUKA/PANGGANG,2,2,138,177
4/7/2018,PRAMUKA/PANGGANG,3,6,205,735
4/8/2018,PRAMUKA/PANGGANG,6,4,733,159
4/9/2018,PRAMUKA/PANGGANG,3,5,135,231
4/10/2018,PRAMUKA/PANGGANG,5,4,125,154
4/11/2018,PRAMUKA/PANGGANG,4,4,104,163
4/12/2018,PRAMUKA/PANGGANG,2,2,116,146
4/13/2018,PRAMUKA/PANGGANG,4,4,212,207
4/14/2018,PRAMUKA/PANGGANG,3,11,143,1045
4/15/2018,PRAMUKA/PANGGANG,12,3,1198,50
4/16/2018,PRAMUKA/PANGGANG,3,3,151,133
4/17/2018,PRAMUKA/PANGGANG,3,3,102,117
4/18/2018,PRAMUKA/PANGGANG,2,1,131,109
4/19/2018,PRAMUKA/PANGGANG,2,3,135,133
4/20/2018,PRAMUKA/PANGGANG,3,3,146,143
4/21/2018,PRAMUKA/PANGGANG,3,10,108,733
4/22/2018,PRAMUKA/PANGGANG,6,2,657,72
4/23/2018,PRAMUKA/PANGGANG,3,3,211,142
4/24/2018,PRAMUKA/PANGGANG,3,4,141,345
4/25/2018,PRAMUKA/PANGGANG,2,2,126,107
4/26/2018,PRAMUKA/PANGGANG,2,1,149,66
4/27/2018,PRAMUKA/PANGGANG,5,4,196,154
4/28/2018,PRAMUKA/PANGGANG,4,7,192,786
4/29/2018,PRAMUKA/PANGGANG,9,6,755,283
4/30/2018,PRAMUKA/PANGGANG,3,3,140,208
4/1/2018,KELAPA,5,4,307,105
4/2/2018,KELAPA,2,3,107,61
4/3/2018,KELAPA,5,5,83,103
4/4/2018,KELAPA,6,6,159,151
4/5/2018,KELAPA,4,2,104,133
4/6/2018,KELAPA,6,5,149,112
4/7/2018,KELAPA,3,5,118,246
4/8/2018,KELAPA,5,3,150,131
4/9/2018,KELAPA,3,4,163,141
4/10/2018,KELAPA,5,5,147,167
4/11/2018,KELAPA,3,3,85,65
4/12/2018,KELAPA,6,6,143,107
4/13/2018,KELAPA,3,3,76,120
4/14/2018,KELAPA,3,5,129,226
4/15/2018,KELAPA,4,2,270,37
4/16/2018,KELAPA,5,4,182,182
4/17/2018,KELAPA,2,2,72,106
4/18/2018,KELAPA,2,2,63,87
4/19/2018,KELAPA,4,4,121,128
4/20/2018,KELAPA,4,2,62,49
4/21/2018,KELAPA,2,5,48,167
4/22/2018,KELAPA,4,2,138,69
4/23/2018,KELAPA,3,4,109,104
4/24/2018,KELAPA,1,1,73,48
4/25/2018,KELAPA,3,3,62,124
4/26/2018,KELAPA,3,4,184,153
4/27/2018,KELAPA,4,2,67,81
4/28/2018,KELAPA,3,4,114,197
4/29/2018,KELAPA,5,3,252,92
4/30/2018,KELAPA,2,4,119,198
4/1/2018,HARAPAN,8,3,1475,90
4/2/2018,HARAPAN,2,4,56,164
4/3/2018,HARAPAN,3,3,175,234
4/4/2018,HARAPAN,1,2,26,66
4/5/2018,HARAPAN,1,4,8,127
4/6/2018,HARAPAN,4,2,65,155
4/7/2018,HARAPAN,1,6,25,870
4/8/2018,HARAPAN,10,4,1184,110
4/9/2018,HARAPAN,1,6,33,182
4/10/2018,HARAPAN,3,2,121,18
4/11/2018,HARAPAN,2,2,79,23
4/12/2018,HARAPAN,3,3,169,114
4/13/2018,HARAPAN,3,3,12,23
4/14/2018,HARAPAN,3,14,233,2075
4/15/2018,HARAPAN,12,2,2016,15
4/16/2018,HARAPAN,1,2,19,35
4/17/2018,HARAPAN,2,2,54,106
4/18/2018,HARAPAN,2,3,118,189
4/19/2018,HARAPAN,2,1,146,3
4/20/2018,HARAPAN,4,3,92,204
4/21/2018,HARAPAN,4,8,110,1017
4/22/2018,HARAPAN,6,3,948,33
4/23/2018,HARAPAN,1,4,9,95
4/24/2018,HARAPAN,4,2,69,136
4/25/2018,HARAPAN,0,1,0,94
4/26/2018,HARAPAN,2,1,62,14
4/27/2018,HARAPAN,6,2,155,193
4/28/2018,HARAPAN,2,10,7,1577
4/29/2018,HARAPAN,11,3,1562,358
4/30/2018,HARAPAN,2,3,181,65
5/1/2018,P. MUARA ANGKE,10,13,670,1516
5/2/2018,P. MUARA ANGKE,13,7,1091,470
5/3/2018,P. MUARA ANGKE,8,11,620,780
5/4/2018,P. MUARA ANGKE,8,23,827,900
5/5/2018,P. MUARA ANGKE,27,8,4721,593
5/6/2018,P. MUARA ANGKE,9,27,807,4583
5/7/2018,P. MUARA ANGKE,12,7,554,705
5/8/2018,P. MUARA ANGKE,6,6,646,523
5/9/2018,P. MUARA ANGKE,7,11,1217,546
5/10/2018,P. MUARA ANGKE,12,14,1451,1053
5/11/2018,P. MUARA ANGKE,10,20,1035,1137
5/12/2018,P. MUARA ANGKE,22,12,4276,923
5/13/2018,P. MUARA ANGKE,7,27,694,4327
5/14/2018,P. MUARA ANGKE,8,6,429,584
5/15/2018,P. MUARA ANGKE,6,5,379,482
5/16/2018,P. MUARA ANGKE,7,4,303,348
5/17/2018,P. MUARA ANGKE,5,4,146,143
5/18/2018,P. MUARA ANGKE,5,6,157,205
5/19/2018,P. MUARA ANGKE,9,3,447,96
5/20/2018,P. MUARA ANGKE,4,8,174,399
5/21/2018,P. MUARA ANGKE,4,5,122,113
5/22/2018,P. MUARA ANGKE,4,4,101,77
5/23/2018,P. MUARA ANGKE,4,3,150,103
5/24/2018,P. MUARA ANGKE,4,5,104,161
5/25/2018,P. MUARA ANGKE,5,4,216,93
5/26/2018,P. MUARA ANGKE,6,2,379,80
5/27/2018,P. MUARA ANGKE,3,8,200,416
5/28/2018,P. MUARA ANGKE,2,3,60,144
5/29/2018,P. MUARA ANGKE,4,3,165,79
5/30/2018,P. MUARA ANGKE,4,5,138,116
5/1/2018,MARINA ANCOL,4,5,252,342
5/2/2018,MARINA ANCOL,14,14,534,429
5/3/2018,MARINA ANCOL,17,18,447,488
5/4/2018,MARINA ANCOL,10,10,450,311
5/5/2018,MARINA ANCOL,31,31,1545,1443
5/6/2018,MARINA ANCOL,22,26,548,1369
5/7/2018,MARINA ANCOL,9,9,416,415
5/8/2018,MARINA ANCOL,16,16,659,663
5/9/2018,MARINA ANCOL,23,23,819,818
5/10/2018,MARINA ANCOL,25,23,915,812
5/11/2018,MARINA ANCOL,13,13,402,454
5/12/2018,MARINA ANCOL,26,26,1307,1278
5/13/2018,MARINA ANCOL,18,18,409,625
5/14/2018,MARINA ANCOL,9,9,493,390
5/15/2018,MARINA ANCOL,8,8,289,281
5/16/2018,MARINA ANCOL,17,17,1089,1110
5/17/2018,MARINA ANCOL,6,6,162,169
